openBAC,openMA,openAAPL,openPFE,openBYND,timestamp
29.63,273.42,209.655,38.1841,174.3501,2019-08-01 15:09
29.58,272.92,209.29,38.17,174.43,2019-08-01 15:08
29.61,273.22,209.7,38.19,174.3216,2019-08-01 15:07
29.665,273.75,210.247,38.22,174.21,2019-08-01 15:06
29.64,273.68,210,38.2,174.18,2019-08-01 15:05
29.65,273.51,209.86,38.19,174.4708,2019-08-01 15:04
29.64,273.2,209.699,38.175,174.7436,2019-08-01 15:03
29.6611,273.29,209.79,38.18,174.855,2019-08-01 15:02
29.665,273.29,209.93,38.19,174.79,2019-08-01 15:01
29.654,273.38,210.1711,38.185,175.3275,2019-08-01 15:00
29.68,273.66,210.08,38.225,175.1159,2019-08-01 14:59
29.7032,273.49,209.95,38.24,174.85,2019-08-01 14:58
29.68,273.44,209.91,38.24,175,2019-08-01 14:57
29.6799,273.41,210,38.295,174.845,2019-08-01 14:56
29.605,273.34,209.86,38.27,174.1872,2019-08-01 14:55
29.57,273,209.4111,38.24,174.1,2019-08-01 14:54
29.555,272.785,209.1726,38.245,173.725,2019-08-01 14:53
29.51,272.61,208.685,38.22,173.5,2019-08-01 14:52
29.515,272.34,208.5905,38.2,173.79,2019-08-01 14:51
29.47,271.81,208,38.17,173.6957,2019-08-01 14:50
29.47,271.78,207.78,38.145,173.6561,2019-08-01 14:49
29.485,272.1,208.16,38.15,173.62,2019-08-01 14:48
29.54,272.21,208.11,38.15,173.8,2019-08-01 14:47
29.58,272.46,208.13,38.2,174.2796,2019-08-01 14:46
29.54,271.98,207.66,38.15,174.22,2019-08-01 14:45
29.576,272.11,207.6117,38.18,174.21,2019-08-01 14:44
29.6155,272.31,207.85,38.2,174.215,2019-08-01 14:43
29.57,272.31,207.69,38.19,174.06,2019-08-01 14:42
29.585,272.28,207.75,38.2,174,2019-08-01 14:41
29.6,272.56,208.2,38.24,174.1413,2019-08-01 14:40
29.565,272.34,207.82,38.19,174.7295,2019-08-01 14:39
29.5323,272.355,208.06,38.125,173.91,2019-08-01 14:38
29.56,272.5,208.36,38.1536,173.565,2019-08-01 14:37
29.5,272.405,208.08,38.15,173.6143,2019-08-01 14:36
29.52,272.59,208.24,38.1943,173.7993,2019-08-01 14:35
29.51,272.58,208.101,38.23,173.93,2019-08-01 14:34
29.505,272.6337,208.034,38.24,173.855,2019-08-01 14:33
29.4519,272.21,207.59,38.23,173.55,2019-08-01 14:32
29.46,272.13,207.2,38.21,173.6,2019-08-01 14:31
29.49,272.4,207.515,38.225,173.8,2019-08-01 14:30
29.4961,271.89,206.8711,38.2,174,2019-08-01 14:29
29.56,272.21,207.23,38.22,174.9087,2019-08-01 14:28
29.58,272.59,207.73,38.225,174.8343,2019-08-01 14:27
29.5831,272.76,207.74,38.2445,174.845,2019-08-01 14:26
29.605,272.97,208.41,38.2,175.3,2019-08-01 14:25
29.565,273,207.98,38.19,175.1831,2019-08-01 14:24
29.58,273.27,207.8752,38.195,175.12,2019-08-01 14:23
29.56,273.07,207.39,38.175,175.11,2019-08-01 14:22
29.58,273.38,207.87,38.23,175.3871,2019-08-01 14:21
29.61,273.7633,208.6901,38.25,176,2019-08-01 14:20
29.555,273.29,208.4437,38.18,175.5692,2019-08-01 14:19
29.53,272.86,207.82,38.12,174.9628,2019-08-01 14:18
29.54,272.65,208.3,38.11,175.2121,2019-08-01 14:17
29.5643,272.77,208.4623,38.1,174.735,2019-08-01 14:16
29.635,273.085,209.06,38.115,174.26,2019-08-01 14:15
29.635,273.285,208.84,38.1,174.4201,2019-08-01 14:14
29.675,273.26,208.95,38.115,174.1,2019-08-01 14:13
29.71,273.59,209.56,38.15,173.81,2019-08-01 14:12
29.68,273.1857,209.34,38.125,173.5921,2019-08-01 14:11
29.655,273.24,209.41,38.15,173.45,2019-08-01 14:10
29.695,273.57,209.54,38.165,173.6105,2019-08-01 14:09
29.6737,273.8214,209.23,38.155,174.211,2019-08-01 14:08
29.71,274,209.98,38.16,174.0821,2019-08-01 14:07
29.735,274.58,209.77,38.19,173.7874,2019-08-01 14:06
29.71,274.5,209.82,38.19,174.25,2019-08-01 14:05
29.65,274.2657,209.7236,38.17,174.1169,2019-08-01 14:04
29.505,273.91,209.33,38.17,173.96,2019-08-01 14:03
29.52,273.76,208.9812,38.185,173.84,2019-08-01 14:02
29.45,273.4,208.56,38.17,173.75,2019-08-01 14:01
29.455,273.21,208.38,38.155,173.83,2019-08-01 14:00
29.52,273.66,208.69,38.21,173.55,2019-08-01 13:59
29.575,273.8,208.92,38.21,174.345,2019-08-01 13:58
29.685,274.61,209.84,38.29,174.4414,2019-08-01 13:57
29.69,275.04,210.1225,38.27,173.9,2019-08-01 13:56
29.78,274.775,209.9136,38.285,173.335,2019-08-01 13:55
29.81,274.47,209.66,38.28,173.45,2019-08-01 13:54
29.77,274.17,208.995,38.246,173.9241,2019-08-01 13:53
29.82,274.64,209.76,38.24,173.8,2019-08-01 13:52
29.85,274.525,210.09,38.185,173.255,2019-08-01 13:51
29.93,274.17,209.9013,38.19,172.81,2019-08-01 13:50
29.95,274.34,210.58,38.23,172.66,2019-08-01 13:49
29.99,274.74,211.22,38.29,173.63,2019-08-01 13:48
30.01,274.325,212.0439,38.32,173.9792,2019-08-01 13:47
30,273.79,212.1414,38.275,172.475,2019-08-01 13:46
29.995,273.865,212.215,38.24,172.0962,2019-08-01 13:45
30.0648,273.86,213.28,38.27,172.6,2019-08-01 13:44
30.0778,274.185,213.78,38.3,173.2253,2019-08-01 13:43
30.0877,274.13,213.89,38.29,173.5,2019-08-01 13:42
30.09,274.28,214.01,38.32,173.25,2019-08-01 13:41
30.0923,274.37,213.393,38.27,174.0977,2019-08-01 13:40
30.17,274.9275,213.85,38.31,174.23,2019-08-01 13:39
30.215,275.5635,214.6863,38.33,174.27,2019-08-01 13:38
30.24,275.86,215.27,38.3163,174.5427,2019-08-01 13:37
30.22,275.2,214.91,38.235,175.2409,2019-08-01 13:36
30.21,275.08,214.4181,38.12,174.253,2019-08-01 13:35
30.28,275.58,214.8,38.16,173.9602,2019-08-01 13:34
30.38,276.61,215.74,38.2327,174.0539,2019-08-01 13:33
30.455,276.84,216.16,38.28,174.52,2019-08-01 13:32
30.4727,277.85,216.89,38.35,175.28,2019-08-01 13:31
30.465,277.8,216.92,38.345,175.95,2019-08-01 13:30
30.44,277.8103,216.855,38.32,176.04,2019-08-01 13:29
30.47,277.7661,216.8627,38.3,175.8192,2019-08-01 13:28
30.4716,277.83,216.88,38.3,176.15,2019-08-01 13:27
30.475,277.79,216.84,38.29,175.275,2019-08-01 13:26
30.48,277.75,216.8686,38.29,174,2019-08-01 13:25
30.5077,277.86,216.9056,38.28,173.948,2019-08-01 13:24
30.505,277.7348,216.9,38.2564,173.7897,2019-08-01 13:23
30.52,277.805,216.88,38.24,173.81,2019-08-01 13:22
30.52,277.95,216.93,38.195,174.2185,2019-08-01 13:21
30.525,277.94,216.9,38.185,174.2,2019-08-01 13:20
30.527,277.85,216.8968,38.195,173.82,2019-08-01 13:19
30.53,277.73,216.79,38.1936,174.125,2019-08-01 13:18
30.5133,277.64,216.79,38.205,174.3,2019-08-01 13:17
30.5399,277.66,216.955,38.205,174.7496,2019-08-01 13:16
30.54,277.5792,216.9,38.205,175.15,2019-08-01 13:15
30.53,277.47,216.91,38.206,174.92,2019-08-01 13:14
30.53,277.495,216.87,38.2036,174.4667,2019-08-01 13:13
30.53,277.5,216.86,38.215,174.26,2019-08-01 13:12
30.54,277.45,216.89,38.255,174.2,2019-08-01 13:11
30.53,277.59,216.84,38.245,174.51,2019-08-01 13:10
30.54,277.67,216.89,38.1965,174.3988,2019-08-01 13:09
30.5645,277.64,216.89,38.2145,175.03,2019-08-01 13:08
30.56,277.74,216.88,38.22,175.49,2019-08-01 13:07
30.565,277.77,216.915,38.225,175.27,2019-08-01 13:06
30.54,277.715,216.78,38.24,174.6565,2019-08-01 13:05
30.54,277.77,216.76,38.265,173.75,2019-08-01 13:04
30.526,277.82,216.6871,38.24,174.116,2019-08-01 13:03
30.53,277.775,216.77,38.26,174.02,2019-08-01 13:02
30.539,277.77,216.9594,38.2698,174.08,2019-08-01 13:01
30.545,277.93,217.0462,38.25,174.26,2019-08-01 13:00
30.53,277.85,217.0517,38.24,175.1554,2019-08-01 12:59
30.53,277.76,216.98,38.19,175.16,2019-08-01 12:58
30.535,277.9,217.02,38.175,175.16,2019-08-01 12:57
30.555,277.99,217.09,38.185,175.42,2019-08-01 12:56
30.56,277.9,217.08,38.19,175.37,2019-08-01 12:55
30.565,278,217.03,38.18,175.5962,2019-08-01 12:54
30.58,277.94,217.185,38.18,175.87,2019-08-01 12:53
30.6,277.89,217.22,38.1537,176.22,2019-08-01 12:52
30.595,277.93,217.19,38.145,175.83,2019-08-01 12:51
30.6,277.76,217.15,38.147,176.0017,2019-08-01 12:50
30.595,277.8596,217.13,38.155,176.22,2019-08-01 12:49
30.593,277.88,217.21,38.1647,175.7003,2019-08-01 12:48
30.6,277.67,217.23,38.165,175.8292,2019-08-01 12:47
30.6099,277.57,217.102,38.1417,175.657,2019-08-01 12:46
30.615,277.46,217.035,38.16,175.8,2019-08-01 12:45
30.602,277.26,217.0248,38.1835,175.6,2019-08-01 12:44
30.601,277.0873,217.05,38.185,176.2099,2019-08-01 12:43
30.62,276.8682,217.08,38.18,175.5697,2019-08-01 12:42
30.6348,276.84,217.215,38.19,175.85,2019-08-01 12:41
30.635,277.04,217.1852,38.18,175.85,2019-08-01 12:40
30.64,276.8958,217.21,38.145,175.35,2019-08-01 12:39
30.64,276.81,217.2501,38.115,175.6172,2019-08-01 12:38
30.639,276.755,217.305,38.12,176.1704,2019-08-01 12:37
30.6337,276.52,217.3,38.085,176.15,2019-08-01 12:36
30.6259,276.5,217.32,38.09,176.16,2019-08-01 12:35
30.62,276.56,217.29,38.1,176.75,2019-08-01 12:34
30.6239,276.513,217.12,38.065,176.9001,2019-08-01 12:33
30.62,276.7155,217.02,38.06,177.3051,2019-08-01 12:32
30.63,276.88,217.18,38.0666,177.5295,2019-08-01 12:31
30.61,276.84,217.07,38.03,177.2012,2019-08-01 12:30
30.64,277,217.045,38.055,176.8799,2019-08-01 12:29
30.6432,277.118,217.09,38.085,176.8,2019-08-01 12:28
30.62,277,217.01,38.13,177.35,2019-08-01 12:27
30.635,277.06,216.92,38.1267,177.5,2019-08-01 12:26
30.64,277.26,216.94,38.12,177.8001,2019-08-01 12:25
30.68,277.3436,217.1131,38.115,177.3,2019-08-01 12:24
30.69,277.24,217.14,38.075,177.1722,2019-08-01 12:23
30.71,277.32,217.235,38.085,177.127,2019-08-01 12:22
30.71,277.35,217.33,38.08,176.86,2019-08-01 12:21
30.71,277.34,217.36,38.085,176.8438,2019-08-01 12:20
30.6945,277.26,217.35,38.06,177.0412,2019-08-01 12:19
30.7,277.28,217.4,38.03,177.34,2019-08-01 12:18
30.7,277.28,217.34,38.04,177.38,2019-08-01 12:17
30.71,277.25,217.36,38.025,177.01,2019-08-01 12:16
30.73,277.3,217.29,38.023,176.9214,2019-08-01 12:15
30.735,277.3278,217.28,38.03,176.75,2019-08-01 12:14
30.745,277.34,217.29,38.04,176.525,2019-08-01 12:13
30.755,277.435,217.47,38.0782,177.17,2019-08-01 12:12
30.76,277.38,217.49,38.105,177.3583,2019-08-01 12:11
30.755,277.485,217.475,38.14,177.28,2019-08-01 12:10
30.76,277.52,217.45,38.1,177.06,2019-08-01 12:09
30.76,277.48,217.4922,38.1,177.745,2019-08-01 12:08
30.765,277.515,217.49,38.1401,177.7,2019-08-01 12:07
30.76,277.49,217.5,38.15,178.3198,2019-08-01 12:06
30.74,277.62,217.51,38.15,177.6093,2019-08-01 12:05
30.755,277.81,217.46,38.145,177.9774,2019-08-01 12:04
30.755,277.985,217.54,38.135,177.87,2019-08-01 12:03
30.76,277.87,217.4334,38.1986,177.5766,2019-08-01 12:02
30.7624,277.82,217.5999,38.1929,177.91,2019-08-01 12:01
30.785,278.1037,217.8,38.2,178.5329,2019-08-01 12:00
30.815,278.2,217.92,38.2381,178.5565,2019-08-01 11:59
30.8173,278.22,217.9,38.195,178.8577,2019-08-01 11:58
30.83,278.39,217.96,38.22,178.69,2019-08-01 11:57
30.8243,278.285,217.73,38.238,178.52,2019-08-01 11:56
30.83,278.71,217.82,38.2332,179.32,2019-08-01 11:55
30.82,278.93,217.6355,38.2301,179.08,2019-08-01 11:54
30.83,278.92,217.6459,38.2667,178.66,2019-08-01 11:53
30.825,278.85,217.41,38.235,178.585,2019-08-01 11:52
30.825,278.97,217.55,38.27,178.5212,2019-08-01 11:51
30.82,279.05,217.5128,38.29,178.49,2019-08-01 11:50
30.815,279.205,217.56,38.295,178.4342,2019-08-01 11:49
30.81,279.11,217.44,38.3035,178.603,2019-08-01 11:48
30.815,278.93,217.33,38.33,178.01,2019-08-01 11:47
30.805,278.8684,217.28,38.28,178.205,2019-08-01 11:46
30.81,279.085,217.35,38.29,178.35,2019-08-01 11:45
30.79,279.22,217.35,38.3,177.8909,2019-08-01 11:44
30.7951,279.1595,217.3,38.32,177.64,2019-08-01 11:43
30.82,279.21,217.18,38.3559,178.73,2019-08-01 11:42
30.82,279.05,217.17,38.34,179.2,2019-08-01 11:41
30.83,279.1,217.27,38.35,179.2191,2019-08-01 11:40
30.82,278.93,217.34,38.3332,179.02,2019-08-01 11:39
30.825,278.9,217.25,38.3,178.605,2019-08-01 11:38
30.84,278.84,217.1695,38.27,178.876,2019-08-01 11:37
30.8625,278.77,217.2623,38.245,178.71,2019-08-01 11:36
30.87,278.825,217.66,38.2369,179.3801,2019-08-01 11:35
30.855,278.49,217.48,38.181,179.415,2019-08-01 11:34
30.8331,278.385,217.4463,38.185,179.22,2019-08-01 11:33
30.83,278.3,217.42,38.18,179.3488,2019-08-01 11:32
30.81,278.07,217.23,38.1837,178.73,2019-08-01 11:31
30.82,278.02,217.255,38.191,179.7901,2019-08-01 11:30
30.82,278.15,217.285,38.18,180.79,2019-08-01 11:29
30.825,278.145,217.28,38.185,180.78,2019-08-01 11:28
30.815,278.21,217.3,38.18,180.12,2019-08-01 11:27
30.82,278.235,217.17,38.19,181.54,2019-08-01 11:26
30.82,278.3028,217.13,38.11,182.377,2019-08-01 11:25
30.83,278.035,216.91,38.165,182.8656,2019-08-01 11:24
30.84,278.06,216.96,38.17,183.4799,2019-08-01 11:23
30.83,278.06,216.98,38.151,182.76,2019-08-01 11:22
30.84,277.98,216.9535,38.13,182.678,2019-08-01 11:21
30.85,278.14,217.07,38.1,182.82,2019-08-01 11:20
30.835,278.05,217.06,38.06,182.605,2019-08-01 11:19
30.8201,277.88,217.09,37.99,181.72,2019-08-01 11:18
30.84,277.74,217.22,37.99,182.81,2019-08-01 11:17
30.79,277.655,217.33,37.99,183.3405,2019-08-01 11:16
